symbol,name2,sector
600487,"hengtong optic-electric co.,ltd.",producer manufacturing
688234,sicc,process industries
600298,"angel yeast co.,ltd",consumer non-durables
600183,shengyi technology,producer manufacturing
688538,everdisplay optronics (shanghai),electronic technology
000630,tongling nonferrou,non-energy minerals
002430,hangzhou oxygen pl,process industries
601108,"caitong securities co.,ltd",finance
601958,"jinduicheng molybdenum co.,ltd",non-energy minerals
688819,tianneng battery group,producer manufacturing
601216,"inner mongolia junzheng energy & chemical group co.,ltd.",process industries
603233,dashenlin pharmaceutical group,health technology
601799,"changzhou xingyu automotive lighting systems co., ltd",producer manufacturing
601233,"tongkun group co,ltd",process industries
300037,shenzhen capchem t,process industries
000800,faw jiefang group,consumer durables
600348,"shan xi hua yang group new energy co.,ltd.",energy minerals
002372,zhejiang weixing n,producer manufacturing
002240,chengxin lithium g,non-energy minerals
601555,"soochow securities co.,ltd.",finance
688052,suzhou novosense microelectronics,electronic technology
000066,china greatwall te,electronic technology
603885,"juneyao airlines co., ltd",transportation
002607,offcn education te,commercial services
603816,"jason furniture（hangzhou）co.,ltd.",consumer durables
002056,hengdian group dme,producer manufacturing
688536,3peak incorporated,electronic technology
300699,weihai guangwei co,producer manufacturing
201872,china merchants p.,transportation
001872,china merchants p.,transportation
900932,"shanghai lujiazui finance & trade zone development co.,ltd.",finance
600663,"shanghai lujiazui finance & trade zone development co.,ltd.",finance
002385,beijing dabeinong,process industries
000977,inspur electronic,electronic technology
002153,beijing shiji info,technology services
603019,dawning information industry,electronic technology
601298,qingdao port international,transportation
002600,lingyi itech (guan,producer manufacturing
600157,"wintime energy co.,ltd.",utilities
000831,china rare earth r,non-energy minerals
688005,ningbo ronbay new energy technology,process industries
600859,wangfujing group,retail trade
600004,"guangzhou baiyun international airport co.,ltd.",transportation
000987,guangzhou yuexiu.h,finance
300595,autek china inc,health technology
603589,anhui kouzi distillery,consumer non-durables
600141,"hubei xingfa chemicals group co.,ltd.",process industries
603517,juewei food co ltd,process industries
603529,"aima technology group co., ltd",consumer durables
688301,iray technology company limited,health technology
300438,guangzhou great po,producer manufacturing
688139,qingdao haier biomedical,producer manufacturing
600482,china shipbuilding industry group power,producer manufacturing
300285,shandong sinocera,producer manufacturing
002518,shenzhen kstar sci,producer manufacturing
688516,"wuxi autowell technology co.,ltd",producer manufacturing
000932,hunan valin steel,non-energy minerals
603127,"joinn laboratories (china) co., ltd",health technology
688072,piotech inc.,electronic technology
600985,"huaibei mining holdings co.,ltd.",energy minerals
603596,bethel auto safety systems,producer manufacturing
688099,amlogic (shanghai),electronic technology
002028,sieyuan electric c,electronic technology
601636,"zhuzhou kibing group co., ltd",consumer durables
688520,sinocelltech group limited,commercial services
600862,avic aviation high-technology,producer manufacturing
600352,"zhejiang longsheng group co.,ltd",process industries
002791,guangdong kinlong,consumer durables
900948,inner mongolia yitai coal company limited,energy minerals
000039,china intl marine,process industries
002353,yantai jereh oilfi,industrial services
601990,nanjing securities,finance
002078,shandong sunpaper,process industries
000783,changjiang securit,finance
603568,"zhejiang weiming environment protection co.,ltd.",industrial services
600486,"jiangsu yangnong chemical co.,ltd.",process industries
300223,ingenic semiconduc,electronic technology
688248,china southern power grid technolog,industrial services
000728,guoyuan securities,finance
688297,avic (chengdu) uas co ltd,electronic technology
002244,hangzhou binjiang,finance
600988,"chifeng jilong gold mining co.,ltd.",non-energy minerals
002850,shenzhen kedali in,producer manufacturing
601696,boc international (china),finance
600873,"meihua holdings group co.,ltd",consumer non-durables
600521,"zhejiang huahai pharmaceutical co.,ltd.",health technology
603893,fuzhou rockchip electronics co ltd,electronic technology
000975,yintai gold co ltd,non-energy minerals
601966,"shandong linglong tyre co.,ltd",consumer durables
605358,"hangzhou lion microelectronics co.,ltd.",electronic technology
002176,jiangxi special el,producer manufacturing
603707,nanjing king-friend biochemical pharmaceutical,health technology
300888,winner medical co,health technology
600372,"china avionics systems co.,ltd.",electronic technology
002739,wanda film holding,consumer services
000683,im/yuanxing energy,process industries
002223,jiangsu yuyue medi,health technology
601456,guolian securities,finance
000009,china baoan group,producer manufacturing
601880,liaoning port,transportation
301029,dongguan yiheda au,producer manufacturing
688567,farasis energy (gan zhou),producer manufacturing
600418,"anhui jianghuai automobile group corp.,ltd",producer manufacturing
688188,shanghai friendess electronic technology corporation limited,producer manufacturing
688779,"hunan changyuan lico co.,ltd.",producer manufacturing
600871,sinopec oilfield service corporation,industrial services
900936,"inner mongolia erdos resources co.,ltd.",process industries
600295,eerduosi resources,process industries
600655,"shanghai yuyuan tourist mart（group） co.,ltd",retail trade
000564,ccoop group co ltd,retail trade
002673,western securities,finance
600968,cnooc energy technology & services limited,energy minerals
300373,yangzhou yangjie e,electronic technology
600872,"jonjee hi-tech industrial & commercial holding co.,ltd",producer manufacturing
900928,shanghai lingang holdings corporation limited,electronic technology
600848,shanghai lingang holdings corporation limited,electronic technology
000729,beijing yanjing br,consumer non-durables
600546,"shanxi coal international energy group co.,ltd",process industries
000959,beijing shougang,non-energy minerals
601058,"sailun group co.,ltd.",consumer durables
000591,cecep solar energy,utilities
600549,xiamen tungsten corp.,non-energy minerals
601933,yonghui superstores,retail trade
000738,aecc aero-engine c,electronic technology
002831,shenzhen yuto pack,process industries
600906,caida securities co.，ltd.,finance
300357,zhejiang wolwo bio,health technology
600517,"state grid yingda co.,ltd.",producer manufacturing
603868,"shanghai flyco electrical appliance co., ltd",consumer durables
002025,guizhou space appl,electronic technology
600399,"fushun special steel co.,ltd",non-energy minerals
000739,apeloa pharmaceuti,health technology
002966,bank of suzhou co,finance
002508,hangzhou robam app,consumer durables
600499,keda industrial group,producer manufacturing
600177,"youngor group co.,ltd.",consumer non-durables
300568,shenzhen senior te,producer manufacturing
600956,china suntien green energy corporation limited,utilities
600095,harbin high-tech group,finance
300118,risen energy co lt,electronic technology
002268,cetc cyberspace se,technology services
002602,zhejiang century g,technology services
300073,beijing easpring m,process industries
002439,venustech group in,electronic technology
000513,livzon pharmaceuti,health technology
000519,north industries g,electronic technology
000032,shenzhen sed indus,electronic technology
