symbol,name2,sector
5009,gloria material technology corp,non-energy minerals
9937,national petroleum co,distribution services
4137,chlitina holding limited,consumer non-durables
6274,taiwan union technology corporation,electronic technology
4162,pharmaengine inc,health technology
2850,shinkong insurance co,finance
4583,apex dynamics inc,producer manufacturing
4174,obi pharma inc,health technology
8112,supreme electronics co,electronic technology
6202,holtek semiconductor inc,electronic technology
1712,sinon corp,process industries
5530,lungyen life service co ltd,consumer services
4536,topkey corporation,consumer durables
6282,acbel polytech inc,electronic technology
9908,the great taipei gas,utilities
2520,kindom development co ltd,consumer durables
3376,shin zu shing co,producer manufacturing
2340,taiwan-asia semiconductor corp,electronic technology
6620,handa pharma,health technology
1218,taisun enterprise co. ltd.,process industries
2836,bank of kaohsiung ltd,finance
9925,taiwan shin kong security co ltd,commercial services
2072,cwp,utilities
1104,universal cement corporation,non-energy minerals
4142,adimmune corporation,health technology
2753,bafang yunji international co ltd,consumer services
5007,san shing fastech corp,producer manufacturing
3030,test research inc,producer manufacturing
6515,winway technology co ltd,distribution services
4114,synmosa biopharma corp,health technology
4749,ecsc,process industries
2455,visual photonics epitaxy co ltd,producer manufacturing
8358,co-tech development corp,non-energy minerals
8917,hsin tai gas,utilities
8086,advanced wireless semiconductor co,electronic technology
2031,hsin kuang steel co,non-energy minerals
2530,delpha construction corp,finance
5607,farglory free trade zone investment,transportation
8255,actron technology corp,electronic technology
6279,hu lane associate inc,producer manufacturing
3026,holy stone enterprise,electronic technology
3227,pixart imaging,electronic technology
2457,phihong technology company ltd,electronic technology
6023,yuanta futures co ltd,finance
6768,sports gear co ltd,consumer non-durables
1760,panion & bf biotech inc,health technology
6712,ever supreme bio technology co ltd,health technology
6180,gamania digital entertainment co,consumer durables
1609,ta ya electronic wire & cable,producer manufacturing
9911,taiwan sakura,consumer durables
6741,91app inc,technology services
2545,huang hsiang construction,consumer durables
1519,fortune electric co ltd,producer manufacturing
6757,ttw,transportation
3704,unizyx hldgs,electronic technology
6679,zilltek technology corp,electronic technology
2851,central reinsurance,finance
8050,ibase technology inc,electronic technology
3545,focaltech systems co ltd,electronic technology
6691,yankey engineering co ltd,industrial services
2905,mercuries & associates holding co,finance
2401,sunplus technology,electronic technology
6541,tanvex biopharma inc,health technology
8938,advanced international multitech,consumer durables
2034,yc inox co ltd,non-energy minerals
1234,hey song,consumer non-durables
6579,aaeon technology inc.,electronic technology
6191,global brands manufacture co ltd,electronic technology
6153,career technology co,electronic technology
8081,global mixed-mode technology inc,electronic technology
