symbol,name2,sector
fan,volution grp plc ord gbp0.01,producer manufacturing
mgns,morgan sindall grp ord gbp0.05,industrial services
jup,jupiter fund management plc ord gbp0.02,miscellaneous
prtc,puretech health plc ord gbp0.01,health technology
cne,capricorn energy plc ord gbp0.01615384615,energy minerals
lio,liontrust asset management plc ord gbp0.01,finance
dscv,discoverie group plc ord gbp0.05,distribution services
cury,currys plc ord gbp0.001,distribution services
0z0f,ichor holdings ltd com usd0.0001,producer manufacturing
cre,conduit hldgs ltd com shs usd0.01 (di),finance
yca,yellow cake plc ord gbp0.01,distribution services
elm,elementis ord gbp0.05,process industries
asc,asos plc ord gbp0.035,retail trade
awe,alphawave ip group plc ord gbp0.01,technology services
bcg,baltic classifieds group plc ord gbp0.01,technology services
synt,synthomer plc ord gbp0.10,process industries
cmcx,cmc markets ord gbp0.25,finance
ibst,ibstock plc ord gbp0.01,non-energy minerals
esnt,essentra plc ord gbp0.25,process industries
gwi,globalworth real estate invest ltd ord npv,finance
ccr,c&c group ord eur0.01 (cdi),consumer non-durables
crst,crest nicholson hldgs plc ord gbp0.05,consumer durables
thg,thg plc ord gbp0.005,retail trade
ipo,ip group ord gbp0.02,commercial services
tm17,team17 group plc ord gbp0.01,technology services
bakk,bakkavor group plc ord gbp0.02,consumer non-durables
tifs,ti fluid systems plc ord gbp0.01,producer manufacturing
crn,cairn homes plc ord eur0.001 (cdi),consumer durables
crw,craneware plc ord gbp0.01,technology services
bag,barr(a.g.) ord gbp0.04167,consumer non-durables
sepl,seplat energy plc ngn0.5 (di),energy minerals
jdw,wetherspoon(j.d.) ord gbp0.02,consumer services
rps,rps group ord gbp0.03,commercial services
ncc,ncc group ord gbp0.01,technology services
grow,molten ventures plc ord gbp0.01,finance
snr,senior gbp0.10,electronic technology
htg,hunting ord gbp0.25,industrial services
afm,alpha financial mkts consulting plc ord gbp0.00075,commercial services
wps,w.a.g payment solutions plc ord gbp0.01,commercial services
klr,keller group ord gbp0.10,industrial services
hfg,hilton food group plc ord gbp0.10,consumer non-durables
tlw,tullow oil plc ord gbp0.10,energy minerals
stem,sthree plc ord gbp0.01,commercial services
chry,chrysalis investments ltd ord npv,finance
boxe,tritax eurobox plc ord eur0.01 (gbp),miscellaneous
jdg,judges scientific ord gbp0.05,electronic technology
dvo,devro ord gbp0.10,process industries
tymn,tyman plc ord gbp0.05,consumer durables
vid,videndum plc ord gbp0.20,electronic technology
atym,atalaya mining plc ord gbp0.075,non-energy minerals
adt1,adriatic metals plc ord gbp0.013355,non-energy minerals
alfa,alfa financial software hldgs plc ord gbp0.001,technology services
rwi,renewi plc ord gbp1,transportation
pfg,provident financial ord gbp0.207272,finance
fsg,foresight group hldgs ltd ord npv,finance
mrl,marlowe plc ord gbp0.5,finance
megp,me group international plc ord gbp0.005,retail trade
xpp,xp power ltd ord gbp0.01 (di),producer manufacturing
pph,pphe hotel group ord npv,consumer services
mtvw,mountview estates ord gbp0.05,finance
tune,focusrite plc ord gbp0.001,electronic technology
boku,boku inc cmn shs usd0.0001 (di) reg s cat 3/144a,technology services
cpi,capita plc ord gbp0.02066666,commercial services
kmr,kenmare resources ord eur0.001 (cdi),non-energy minerals
bowl,hollywood bowl group plc ord gbp0.01,consumer services
csn,chesnara plc ord gbp0.05,finance
oxb,oxford biomedica ord gbp0.50,commercial services
gkp,gulf keystone petroleum com shs usd1.00 (di),energy minerals
trmr,tremor intl ltd ord ils0.01 (di),commercial services
fort,forterra plc ord gbp0.01,non-energy minerals
enq,enquest plc ord gbp0.05,energy minerals
gseo,vh gbl sustainable energy opps plc ord gbp0.01,finance
ggp,greatland gold ord gbp0.001,non-energy minerals
trst,trustpilot group plc ord gbp0.01,technology services
hoc,hochschild mining plc ord gbp0.01,non-energy minerals
rst,restore gbp gbp0.05,commercial services
888,888 holdings ord gbp0.005,consumer services
avct,avacta group ord gbp0.10,commercial services
solg,solgold plc ord gbp0.01,non-energy minerals
pfc,petrofac ord usd0.02,industrial services
shi,sig ord gbp0.10,distribution services
rnk,rank group ord gbp0.1388888,consumer services
ecor,ecora resources plc ord gbp0.02,non-energy minerals
0o6d,miquel y costas miquel eur2,consumer non-durables
wix,wickes group plc ord gbp0.1,retail trade
hfd,halfords group ord gbp0.01,retail trade
kct,kin and carta plc ord gbp0.10,commercial services
tet,treatt ord gbp0.02,consumer non-durables
moon,moonpig group plc ord gbp0.1,technology services
abdp,ab dynamics plc ord gbp0.01,electronic technology
hwg,harworth group plc ord gbp0.1,finance
gnc,greencore group ord gbp0.01 (cdi),consumer non-durables
bmy,bloomsbury publishing ord gbp0.0125,consumer services
win,wincanton ord gbp0.10,transportation
dfs,dfs furniture plc ord gbp0.10,consumer durables
jse,jadestone energy plc ord gbp0.001,energy minerals
pay,paypoint ord gbp0.0033,finance
frp,frp advisory group plc ord gbp0.001,commercial services
ao.,ao world plc ord gbp0.0025,retail trade
hzm,horizonte minerals ord gbp0.2,non-energy minerals
rwa,robert walters ord gbp0.20,commercial services
genl,genel energy ord gbp0.10,energy minerals
cgeo,georgia capital plc ord gbp0.01,finance
jlp,jubilee metals group plc ord gbp0.01,non-energy minerals
xps,xps pensions group plc ord gbp0.0005,finance
mtw,mattioli woods ord gbp0.01,commercial services
ocn,ocean wilsons hldgs ord gbp0.20,transportation
rcdo,ricardo ord gbp0.25,commercial services
look,lookers gbp0.05,retail trade
cer,cerillion plc ord gbp0.005,technology services
0qej,rcs mediagroup npv,consumer services
avon,avon protection plc ord gbp1,health technology
card,card factory plc ord gbp0.01,retail trade
idhc,integrated diagnostics hldgs plc ord usd0.25,health services
kist,kistos holdings plc ord gbp0.1,commercial services
boot,boot(henry) ord gbp0.10,consumer durables
aep,anglo-eastern plantations ord gbp0.25,process industries
ipel,impellam group plc ord gbp0.01,commercial services
otb,on the beach group plc ord gbp0.01,consumer services
gdwn,goodwin ord gbp0.10,producer manufacturing
kie,,industrial services
fsta,fuller smith & turner 'a'ord gbp0.40,consumer services
ttg,tt electronics ord gbp0.25,electronic technology
prv,porvair ord gbp0.02,producer manufacturing
ghe,gresham house ord gbp0.25,miscellaneous
lok,lok'n store group ord gbp0.01,transportation
asli,abrdn european logistics income plc ord gbp0.01,finance
slp,sylvania platinum ltd cmn shs usd0.01 (di),non-energy minerals
tmi,taylor maritime investments ltd ord npv (usd),finance
hotc,hotel chocolat group plc ord gbp0.001,consumer non-durables
wil,wilmington plc ord gbp0.05,consumer services
rqih,r&q insurance holdings ltd ord gbp0.02 (di),finance
lsl,lsl property services plc ord gbp0.002,finance
vp.,vp ord gbp0.05,finance
trcs,tracsis plc ord gbp0.004,technology services
pdg,pendragon ord gbp0.05,retail trade
head,headlam group ord gbp0.05,retail trade
fran,franchise brands plc ord gbp0.005,commercial services
rch,reach plc ord gbp0.10,consumer services
rtn,restaurant group plc ord gbp0.28125,consumer services
0a3u,workhorse group inc com usd0.001 (post rev split),consumer durables
mars,marston's ord gbp0.07375,consumer services
k3c,k3 capital group plc ord gbp0.01,commercial services
sus,s & u ord gbp0.125,finance
lthm,latham(james) ord gbp0.25,distribution services
dty,dignity plc ord gbp0.12335664335,consumer services
dwf,dwf group plc ord gbp0.01,commercial services
sbre,sabre insurance group plc ord gbp0.001,finance
gle,m j gleeson plc ord gbp0.02,consumer durables
som,somero enterprises inc com stk usd0.001 (di),producer manufacturing
gtly,gateley hldgs plc ord gbp0.1,commercial services
gym,gym group plc ord gbp0.0001,consumer services
elix,elixirr international plc ord gbp0.00005,commercial services
all,atlantic lithium limited ord npv (di),non-energy minerals
beg,begbies traynor group ord gbp0.05,commercial services
cbp,curtis banks group ltd ord gbp0.005,finance
psdl,phoenix spree deutschland ltd ord npv,finance
fnx,fonix mobile plc ord gbp0.001,technology services
mer,mears group ord gbp0.01,consumer durables
book,literacy capital plc ord gbp0.001,finance
clig,city of london investment group ord gbp0.01,miscellaneous
mtro,metro bank plc ord gbp0.000001,finance
asy,andrews sykes group ord gbp0.01,industrial services
bvxp,bioventix plc ord gbp0.05,commercial services
sclp,scancell hldgs plc ord gbp0.001,health technology
lgrs,loungers plc ord gbp0.01,consumer services
farn,faron pharmaceuticals oy ord npv (di),health technology
saga,saga plc ord gbp0.15,consumer services
chrt,cohort ord gbp0.10,electronic technology
capd,capital limited ord usd0.0001 (di),industrial services
fch,funding circle hldgs plc ord gbp0.001,finance
hyve,hyve group plc ord gbp0.1,commercial services
mgp,medica group plc ord gbp0.002,health services
sfr,severfield plc ord gbp0.025,industrial services
brck,brickability group plc ord gbp0.01,distribution services
fsj,fisher(james)& sons ord gbp0.25,transportation
luce,luceco plc ord gbp0.0005,electronic technology
0i10,squirrel media sa eur0.50,consumer services
redx,redx pharma plc ord gbp0.01,health technology
devo,devolver digital inc com shs usd0.0001 (di) reg s cat 3/144a,technology services
teg,ten entertainment group plc ord gbp0.01,consumer services
0a66,metalla royalty & streaming ltd com npv(post rev split),commercial services
nxr,norcros plc ord gbp0.1,producer manufacturing
sdy,speedy hire ord gbp0.05,finance
tbld,tinybuild inc com shs usd0.001 (di) (reg s cat 3),technology services
aptd,aptitude software group plc ord gbp0.07333333,technology services
ipf,international personal finance plc ord gbp0.10,finance
pmi,premier miton group plc ord gbp0.0002,finance
sag,science group plc ord gbp0.01,commercial services
rec,record plc ord gbp0.00025,finance
tstl,tristel ord gbp0.01,health technology
dx.,dx (group) plc gbp0.01,transportation
gfrd,galliford try holdings plc ord gbp0.5,consumer durables
pdl,petra diamonds ord gbp0.0005 (di),non-energy minerals
niox,niox group plc ord gbp0.0008,health services
ztf,zotefoams ord gbp0.05,process industries
sihl,symphony international hldgs ltd ord npv (cdi),finance
ecel,eurocell plc ord gbp0.001,producer manufacturing
0uyn,goldmining inc com npv,non-energy minerals
macf,macfarlane group ord gbp0.25,producer manufacturing
net,netcall ord gbp0.05,technology services
bgo,bango ord gbp0.20,technology services
clx,calnex solutions plc ord gbp0.00125,electronic technology
eqls,equals group plc ord gbp0.01,finance
sdi,sdi group plc ord gbp0.01,electronic technology
eye,eagle eye solutions group plc ord gbp0.01,commercial services
pebb,the pebble group plc ord gbp0.01,commercial services
cgs,castings ord gbp0.10,producer manufacturing
dlar,de la rue ord gbp0.4486857,commercial services
saas,microlise group plc ord gbp0.001,technology services
fum,futura medical ord gbp0.002,health technology
ins,instem ord gbp0.10,technology services
zoo,zoo digital group ord gbp0.01,consumer services
sur,sureserve group plc ord gbp0.1,commercial services
pre,pensana plc ord 01,non-energy minerals
0fos,precia eur0.5 (post subdivision),producer manufacturing
trr,trident royalties plc ord gbp0.01,finance
chh,churchill china ord gbp0.10,consumer durables
merc,mercia asset management plc ord gbp0.00001,finance
gfm,griffin mining ord usd0.01,non-energy minerals
soli, state ord gbp0.05,distribution services
hsw,hostelworld group plc ord eur0.01,consumer services
igr,ig design group plc ord gbp0.05,consumer non-durables
aa4,amedeo air four plus limited ord red npv,finance
avg,avingtrans ord gbp0.05,producer manufacturing
agfx,argentex group plc ord 001,finance
upgs,up global sourcing holdings plc ords gbp0.0025,distribution services
0nld,txt e-solutions spa eur0.50,technology services
arix,arix bioscience plc ord gbp0.00001,finance
pyx,pyx resources ltd npv (di),energy minerals
sup,,producer manufacturing
stb,secure trust bank plc ord gbp0.40,finance
anx,anexo group plc ord gbp0.0005,commercial services
xar,xaar ord gbp0.10,producer manufacturing
duke,duke royalty ltd ord npv,miscellaneous
snws,smiths news plc ord gbp0.05,distribution services
arbb,arbuthnot banking group ord gbp0.01,finance
omg,oxford metrics plc ord gbp0.0025,electronic technology
0f2z,leifheit ag npv,consumer durables
bltg,blancco technology group plc ord gbp0.02,industrial services
motr,motorpoint group plc ord gbp0.01,retail trade
w7l,warpaint london plc ord gbp0.25,distribution services
anic,agronomics limited ord gbp0.000001,finance
bvc,batm advanced communications ord ils0.01,electronic technology
keys,keystone law group plc ord gbp0.002,commercial services
wyn,wynnstay group ord gbp0.25,process industries
iqg,iqgeo group plc ord gbp0.02,technology services
stvg,stv group plc ord gbp0.50,consumer services
qtx,quartix technologies plc ord gbp0.01,distribution services
lord,lords group trading plc ord gbp0.005,distribution services
casp,caspian sunrise plc ord gbp0.01,energy minerals
peel,peel hunt limited ord npv,finance
pbee,pensionbee group plc ord gbp0.001,finance
sdry,superdry plc ord gbp0.05,consumer non-durables
bpm,b.p.marsh & partners ord gbp0.10,finance
shoe,shoe zone plc ord gbp0.01,consumer non-durables
aaz,anglo asian mining ord gbp0.01,non-energy minerals
prem,premier african minerals ltd ord npv (di),non-energy minerals
nano,nanoco group ord gbp0.10,electronic technology
eck,eckoh plc ord gbp0.0025,commercial services
shg,shanta gold ord gbp0.0001,non-energy minerals
ssit,seraphim space investment trust plc ord gbp0.01,miscellaneous
mano,manolete partners plc ord gbp0.004,finance
cost,costain group ord gbp0.50,industrial services
0r9h,banca sistema spa eur0.12,finance
ancr,animalcare group plc ord gbp0.20,health technology
eua,eurasia mining ord gbp0.001,non-energy minerals
nwf,n.w.f group ord gbp0.25,distribution services
fif,finsbury food group ord gbp0.01,consumer non-durables
load,crestchic plc ord gbp0.10,producer manufacturing
foxt,foxtons group plc ord gbp0.01,finance
spr,springfield properties plc ord gbp0.00125,consumer durables
podp,pod point group hldgs plc ord gbp0.001,finance
qxt,quixant plc ord gbp0.001,consumer durables
fsf,foresight sustainable forestry comp ord gbp0.01,finance
zphr,zephyr energy plc ord gbp0.001,energy minerals
epwn,epwin group plc gbp0.0005,non-energy minerals
gph,global ports holding plc ord gbp0.01,transportation
watr,water intelligence ord gbp0.01,industrial services
ccp,celtic ord gbp0.01,consumer durables
tri,trifast ord gbp0.05,producer manufacturing
advt,advancedadvt limited ord npv (di),finance
bms,braemar plc ord gbp0.10,commercial services
hvo,hvivo plc ord gbp0.001,commercial services
yu.,yu group plc ord gbp0.005,utilities
aqx,aquis exchange plc ord gbp0.10,finance
asto,assetco plc ord gbp0.01,finance
etp,eneraqua technologies plc ord gbp0.01,industrial services
msi,ms international ord gbp0.10,electronic technology
polx,polarean imaging plc ord gbp0.00037,health technology
tpt,topps tiles ord gbp0.03333,retail trade
acrl,accrol group hldgs plc ord gbp0.001,consumer non-durables
phar,pharos energy plc ord gbp0.05,energy minerals
d4t4,d4t4 solutions plc ord gbp0.02,technology services
acc,access intelligence ord gbp0.05,technology services
hgen,hydrogenone capital growth plc ord gbp0.01,finance
stcm,steppe cement ord npv,non-energy minerals
etx,e-therapeutics plc ord gbp0.001,health technology
asai,asa international group plc ord gbp1,finance
rnep,ecofin u s renewables infra tst plc ord usd0.01,finance
ben,bens creek group plc ord gbp0.001,energy minerals
anp,anpario ord gbp0.23,process industries
ensi,ensilica plc ord gbp0.001,electronic technology
dia,dialight ord gbp0.0189,producer manufacturing
fen,frenkel topping group ord gbp0.005,finance
mbh,michelmersh brick hldgs ord gbp0.2,non-energy minerals
dpeu,dp eurasia nv ord eur0.12 (di),consumer services
sce,surface transforms plc ord gbp0.01,producer manufacturing
lit,litigation capital mgmt ltd ord npv (di),commercial services
bks,beeks financial cloud group plc ord gbp0.00125,technology services
sdg,sanderson design group plc ord gbp0.01,consumer durables
atm,andrada mining limited ord npv,non-energy minerals
0a4f,ideanomics inc com usd0.001,consumer durables
afrn,aferian plc ord gbp0.01,technology services
avap,avation plc ord gbp0.01,finance
cct,character group ord gbp0.05,consumer durables
agl,angle ord gbp0.10,distribution services
app,,commercial services
cml,cml microsystems ord gbp0.05,electronic technology
srt,srt marine systems plc ord gbp0.001,electronic technology
nexs,nexus infrastructure plc ord gbp0.02,industrial services
cau,centaur media ord gbp0.10,consumer services
tmt,tmt investments plc ord npv,finance
liv,livermore investments group ltd ord npv,finance
mind,mind gym plc ord gbp0.00001,commercial services
ldg,logistics development group plc ord gbp0.01,transportation
cpc,city pub group plc(the) ord gbp0.01,consumer services
jim,jarvis securities ord gbp0.0025,finance
renx,renalytix plc ord gbp0.0025,technology services
teng,ten lifestyle group plc ord gbp0.001,technology services
tent,triple point energy transition plc ord gbp0.01,miscellaneous
tpfg,property franchise group plc (the) ord gbp0.01,finance
cph2,clean power hydrogen plc ord gbp0.01,industrial services
sar,sareum holdings plc ord gbp0.0125,health technology
zamz,zamaz plc ord gbp0.000264640675961774,retail trade
jog,jersey oil & gas plc ord gbp0.01,energy minerals
eman,everyman media group plc ord gbp0.10,consumer services
smj,smart(j.)& co(contractors) ord gbp0.02,consumer durables
blv,belvoir group plc ord gbp0.01,finance
inse,inspired plc ord gbp0.00125,commercial services
rfx,ramsdens holdings plc ord gbp0.01,finance
scs,scs group plc ord gbp0.001,retail trade
emh,european metals holdings limited ord npv (di),process industries
tly,totally ord gbp0.1,health services
crpr,cropper(james) ord gbp0.25,process industries
boom,audioboom group plc ord npv,commercial services
rbgp,rbg holdings plc ord gbp0.002,commercial services
arb,argo blockchain plc ord gbp0.001,technology services
ebq,ebiquity ord gbp0.25,commercial services
ful,fulham shore plc (the) ord gbp0.01,consumer services
ika,ilika plc ord gbp0.01,producer manufacturing
pgh,personal group hldgs ord gbp0.05,finance
dcta,directa plus plc ord gbp0.0025,producer manufacturing
crc,circle property plc ord npv,finance
eah,eco animal health ord gbp0.05,health technology
dpp,dp poland plc ord gbp0.005,consumer services
bmn,bushveld minerals ltd ord gbp0.01,non-energy minerals
art,artisanal spirits company plc(the) ord gbp0.0025,distribution services
kod,kodal minerals plc ord gbp0.0003125,non-energy minerals
cbox,cake box holdings plc ord gbp0.01,consumer non-durables
0qtj,fermentalg eur0.04,consumer non-durables
koo,kooth plc ord gbp0.05,finance
avo,advanced oncotherapy plc ord gbp0.25,health technology
tru,trufin plc ord gbp0.91,technology services
cnc,concurrent technologies ord gbp0.01,electronic technology
spec,inspecs group plc ord gbp0.01,finance
fwd,forward partners group plc ord gbp0.01,finance
nwor,national world plc ord gbp0.001,technology services
spa,1spatial plc ord gbp0.10,technology services
hsd,hansard global plc ord gbp0.50,finance
aom,activeops plc ord gbp0.001,technology services
alu,alumasc group ord gbp0.125,producer manufacturing
cto,tclarke plc ord gbp0.10,industrial services
vanl,van elle holdings plc ord gbp0.02,industrial services
bell,belluscura plc ord gbp0.01,health technology
eml,emmerson plc ord npv,non-energy minerals
rbw,rainbow rare earths ltd ord npv,non-energy minerals
eskn,esken limited ord gbp0.10,distribution services
geln,gelion plc ord gbp0.001,producer manufacturing
angs,angus energy plc ord gbp0.002,energy minerals
wen,wentworth resources plc ord npv,energy minerals
xpd,xpediator plc ord gbp0.05,transportation
pns,panther securities ord gbp0.25,finance
delt,deltic energy plc ord gbp0.005,miscellaneous
rm.,rm ord gbp0.0228571428571,technology services
pmp,portmeirion group ord gbp0.05,consumer durables
onc,oncimmune hldgs plc ord gbp0.01,health technology
like,likewise group plc ord gbp0.01,distribution services
iof,iofina plc ord gbp0.01,process industries
sed,saietta group plc ord gbp0.0011,producer manufacturing
mpac,mpac group plc ord gbp0.25,producer manufacturing
qrt,quarto group inc com stk usd0.10,consumer services
tmg,the mission group plc ord gbp0.10,commercial services
hrn,hornby plc ord gbp0.01,consumer durables
ies,invinity energy systems plc ord eur0.01,producer manufacturing
arcm,arc minerals ltd ord npv(di),non-energy minerals
bird,blackbird plc ord gbp0.008,technology services
vlg,venture life group plc ord gbp0.003,health technology
he1,helium one global ltd ord npv (di),energy minerals
kmk,kromek group plc ord gbp0.01,health technology
cine,cineworld group ord gbp0.01,consumer services
trx,tissue regenix group plc ord gbp0.001,health technology
tavi,tavistock investments plc ord gbp0.01,finance
wnwd,windward ltd ord ils0.002 (di),technology services
sos,sosandar plc ord gbp0.001,retail trade
gemd,gem diamonds ord usd0.01 (di),non-energy minerals
gms,gulf marine services plc ord gbp0.02,industrial services
heiq,heiq plc ord gbp0.3,process industries
gmaa,gama aviation plc ord gbp0.01,transportation
matd,petro matad ltd ord usd0.01,energy minerals
sav,savannah resources plc ord gbp0.01,non-energy minerals
trin,trinity exploration & production ord usd0.01,energy minerals
mcb,,consumer non-durables
phe,powerhouse energy group plc ord gbp0.005,utilities
aex,aminex ord eur0.001 (cdi),energy minerals
cns,corero network security ord gbp0.01,technology services
mtec,made tech group plc ord gbp0.0005,finance
cog,cambridge cognition hldgs plc ord gbp0.01,technology services
xlm,xlmedia plc ord usd0.000001,commercial services
adf,facilities by adf plc ord gbp0.01,finance
pxen,prospex energy plc ord gbp0.001,energy minerals
dest,destiny pharma plc ord gbp0.01,health technology
wbi,woodbois ltd ord gbp0.01,non-energy minerals
tpx,tpximpact holdings plc ord gbp0.01,technology services
iog,iog plc ord gbp0.01,energy minerals
inl,inland homes ord gbp0.10,consumer durables
mex,tortilla mexican grill plc ord gbp0.01,consumer services
mmag,musicmagpie plc ord gbp0.01,retail trade
cyan,cyanconnode holdings plc ord gbp0.02,electronic technology
stx,shield therapeutics plc ord gbp0.015,health technology
okyo,okyo pharma ltd ord npv,health technology
cta,ct automotive group plc ord gbp0.005,producer manufacturing
ihc,inspiration healthcare group plc ord gbp0.1,health technology
atom,atome energy plc ord gbp0.002,process industries
biln,billington holding ord gbp0.10,industrial services
creo,creo medical group plc ord gbp0.001,health technology
pxc,phoenix copper limited (bvi) ord npv (di),non-energy minerals
s247,smarttech247 group plc. ord gbp0.01,technology services
tgr,tirupati graphite plc ord gbp0.025,producer manufacturing
aau,ariana resources ord gbp0.001,non-energy minerals
proc,procook group plc ord gbp0.01,consumer durables
dci,dolphin capital investors eur0.01,consumer services
hemo,hemogenyx pharmaceuticals plc ord gbp0.01,health technology
pcip,pci-pal plc ord gbp0.01,finance
sou,sound energy plc ord gbp0.01,energy minerals
harl,harland & wolff group holdings plc ord gbp0.01,industrial services
botb,best of the best plc ord gbp0.05,consumer services
altn,altyngold plc ord gbp0.1,non-energy minerals
obi,ondine biomedical inc com shs npv (cdi),health technology
syme,supply@me capital plc ord gbp0.00002,finance
sbtx,skinbiotherapeutics plc ord gbp0.01,health technology
cel,celadon pharmaceuticals plc ord gbp0.01,process industries
ars,asiamet resources ltd com shs usd0.01 (di),non-energy minerals
phc,plant health care ord gbp0.01,process industries
bem,beowulf mining ord gbp0.01,non-energy minerals
herc,hercules site services plc ord gbp0.001,industrial services
thru,thruvision group plc ord gbp0.01,electronic technology
krpz,kropz plc ord gbp0.001,non-energy minerals
mtl,metals exploration(uk) ord gbp0.0001,non-energy minerals
prd,predator oil & gas holdings plc ord npv,energy minerals
hum,hummingbird resources plc ord gbp0.01,non-energy minerals
cnr,condor gold plc ord gbp0.001,non-energy minerals
tnt,tintra plc ord gbp0.01,consumer services
