symbol,name2,sector
009450,kyung dong navien,consumer durables
000400,lotte insurance,finance
091700,partron,distribution services
089980,sftc,electronic technology
294090,eoflow,electronic technology
004430,songwon ind,process industries
001720,shinyoung secu,finance
099190,i-sens,health technology
006730,seobu t&d,energy minerals
290670,dae bo magnetic,producer manufacturing
183300,komico,electronic technology
131290,tse,electronic technology
017960,hankuk carbon,process industries
328130,lunit,technology services
235980,medpacto,health technology
298690,airbusan,transportation
005090,sgc energy,utilities
131970,doosan tesna,commercial services
099430,bioplus,health technology
090710,hyulim robot,producer manufacturing
025770,kicc,finance
230240,hfr,electronic technology
041960,komipharm,health technology
199800,toolgen,health technology
289220,giantstep,commercial services
298540,"tnh co., ltd",consumer non-durables
001060,jw pharma,health technology
084990,helixmith,health technology
025860,namhae chem,process industries
004890,dic,non-energy minerals
030960,yangjisa,commercial services
085620,mirae asset life,finance
007460,aprogen,health technology
145990,syc,consumer non-durables
230360,echo,commercial services
119610,interojo,health technology
336570,wontech,health technology
058610,spg,producer manufacturing
017810,pmo,consumer non-durables
299030,hana technology,electronic technology
161000,ak chemical,process industries
033290,cowell f/s,electronic technology
058650,seah holdings,non-energy minerals
073570,urban lithium,electronic technology
101670,hydro lithium,producer manufacturing
060150,insun ent,industrial services
027410,bgf,transportation
214870,newglab pharma,consumer durables
001820,samwha capacitor,electronic technology
053210,kt skylife,consumer services
007660,isupetasys,electronic technology
001530,di dongil,process industries
104460,dypnf,producer manufacturing
015750,sw hitech,producer manufacturing
051500,cj fw,distribution services
006110,sama alum,non-energy minerals
023160,tkcorp.,producer manufacturing
419530,samg entertainment,consumer services
092040,amicogen,health technology
002900,tym,producer manufacturing
115450,hlb therapeutics,distribution services
006220,jeju bk,finance
286940,lotte data,commercial services
020120,kidaristudio,technology services
036030,kt alpha,consumer services
033640,nepes,producer manufacturing
107600,sebitchem,process industries
151860,kg ets,producer manufacturing
267980,maeil dairies,consumer non-durables
306200,ssc,non-energy minerals
104830,wimco,process industries
007690,kukdo chem,process industries
123890,kait,finance
310210,vrni,health technology
038500,sampyo cement,non-energy minerals
298000,hyosung chemical,process industries
319400,hyundai movex,producer manufacturing
095500,mntech,electronic technology
372170,"ysfc co.,ltd",producer manufacturing
118990,motrex,producer manufacturing
008490,suheung,process industries
