symbol,name2,sector
hrl.f2,hrl.ta-125 etf,—
icon,icon group ltd,distribution services
hrl.f11,hrl.ta-90 etf,miscellaneous
psg.f17,psg.tel-yld etf,—
ksm.f43,ksm.tashttb etf,—
mtf.f2,mtf.tar25fig etf,—
ksm.f46,ksm.lvta-35x3 etf,—
psg.f100,psg.ftse chn 50 etf,—
buft,buff technologies,technology services
mtf.f1,mtf.tanlcfxg etf,miscellaneous
hrl.f209,hrl.ibox$3-7 etf,—
more.s6,moore mutual fund etf,miscellaneous
mtf.f85,migdal mutual fund etf,miscellaneous
ksm.f113,ksm.lvdaxnr3 etf,—
ksm.f198,ksm etf tel bonds-yields shekel etf,—
mtf.f80,migdal mutual fund etf,miscellaneous
mtf.f28,mtf.ixvntr etf,—
ksm.f75,ksm.ta-blue etf,miscellaneous
ksm.f138,ksm.ukxnukch etf,—
ksm.f91,ksm.cpbneq etf,—
ksm.f86,ksm.tagbdgv etf,—
ausa,aura smart,producer manufacturing
tch.f171,meitav tachlit mut etf,—
g107,group 107 ltd,technology services
mtf.f58,mtf.bnkbitbond2 etf,miscellaneous
psg.f71,psg.sptech etf,—
tndo,tondo smart ltd,technology services
hrl.f225,harel mutual funds etf,—
ksm.f121,ksm.sxxreh etf,—
ksm.f84,ksm.bcomcoch etf,—
tch.f20,tc.teldiv etf,—
ksm.f164,ksm.iboxpha1 etf,—
ksm.f69,ksm.m1fej etf,—
ksm.f145,ksm.djdvnch etf,—
psg.f41,psg.ta-35 etf,—
envm,envizion medical,health technology
mtf.f54,mtf.mtfccunt etf,—
psg.f137,psg.sp500 h etf,—
psg.f44,psg.ta-sme60 etf,—
hrl.f82,hrl.sp500lv mm etf,miscellaneous
psg.f161,psg.sta-90 etf,—
tch.f55,tc.spconsudis etf,—
hrl.f15,hrl.ta-real etf,miscellaneous
psg.f24,psg.tel-bsh etf,—
hrl.f26,hrl.ndx 100 etf,miscellaneous
cpia,cipia vision ltd,electronic technology
hrl.fk43,hrl. ks ta-125 etf,—
ksm.f94,ksm.ru20n30uch etf,—
tch.f93,tc.lvrg*2ta35 etf,—
tch.f4,tc.nasdaq100 etf,—
ksm.f111,ksm.lvsptr500n3 etf,—
mtf.f3,mtf.tel-b20 etf,—
ksm.f156,ksm.cpstksus etf,—
ksm.f2,ksm.tel-b50 etf,—
hrl.f13,hrl.tel-b40 etf,—
hrl.f217,harel sal le ndx100 3t mm etf,—
alma,almogim,finance
ksm.f107,ksm.tel-bcl etf,—
psg.f18,psg.tel-bclb etf,—
ksm.f49,ksm.goldlnpmch etf,—
psg.f112,psg.dax 30 h etf,—
ksm.f53,ksm.daxnr etf,—
tch.f97,tc.bondlyeter etf,—
psg.f47,psg.tel-sect etf,—
hrl.f221,harel sal tel bond composite etf,—
tch.f11,tc.sp500ils etf,—
ksm.f129,ksm.mdaxnrch etf,—
ksm.f159,ksm.ixrntr etf,—
mtf.f13,mtf.tel-bglo etf,—
ksm.f192,ksm etf ta sector-balance etf,—
tch.f58,tc.sphealth etf,miscellaneous
mtf.f36,mtf.daxnrhd etf,—
psg.f36,psg.ta-90 etf,—
psg.f124,psg.spfinance h etf,—
tch.f147,tc.sp500arisils etf,—
ksm.f10,ksm.hhotr etf,—
psg.f105,psg.msciworld etf,—
mtf.f96,migdal mutual fund etf,—
mtf.f26,mtf.ixrntr etf,—
tch.f49,tc.sphealthils etf,—
ksm.f148,ksm.shtel-yld etf,—
hrl.f303,hrl.tel-cpbi etf,—
ksm.f12,ksm.ixentr etf,—
ksm.f190,ksm.shtel-bglo etf,—
tch.f113,tc.dax30ils etf,—
ksm.f127,ksm.sx7reh etf,—
solr,solaer renewable,utilities
psg.f81,psg.sp ixy etf,—
mcmn,michman basad ltd,finance
mtf.f19,mtf.ta-125 etf,—
psg.f10,psg.talncgv etf,—
tch.f134,tc.cmpusaeq etf,—
ksm.f115,ksm.lsxndxnnr3 etf,—
psg.f38,psg.ta-blue etf,—
hrl.f77,hrl.stoxx600 etf,miscellaneous
psg.f74,psg.spfinance etf,—
psg.f69,psg.ndxusbb etf,—
psg.f9,psg.tar510gv etf,—
mtf.f15,mtf.tel-b50 etf,—
psg.f34,psg.tel-shaa etf,—
psg.f21,psg.tel-cp51 etf,—
ibitec.f,ibitec fund etf,—
tch.f9,tc.ta90 etf,—
psg.f35,psg.ta-bank5 etf,—
impc,impacx.io ltd,process industries
ksm.f62,ksm.tar510gv etf,—
ksm.f48,ksm.tel-bsh etf,—
hrl.f207,hrl.isecyber etf,—
mtf.f30,mtf.ixtntr etf,—
ksm.f195,ksm etf ise cyber security etf,—
psg.f12,psg.tel-b20 etf,—
hrl.f96,hrl.spenergy etf,miscellaneous
hrl.f64,hrl.dj30 etf,—
mtf.f16,mtf.ta-35 etf,miscellaneous
mtf.f50,mtf.nkyntrhd etf,—
spdv,speedvalue ltd,technology services
psg.f37,psg.ta-real etf,—
ksm.f207,ksm mutual funds etf,miscellaneous
psg.f136,psg.msci ac h etf,—
tch.f41,tc.telbondyield etf,—
mtf.f39,mtf.spsiadnhd etf,—
tch.f12,tc.dax30ils etf,—
hrl.f93,hrl.sphealtcamm etf,—
psg.f8,psg.tar25gv etf,—
ksm.f188,ksm.shta-125 etf,miscellaneous
tch.f5,tc.hsceiils etf,—
tch.f82,tc.fusilver etf,—
tch.f69,tc.spaerodefils etf,—
ksm.f42,ksm.talncgv etf,—
imed,imed infinity,finance
hrl.f214,hrl.ks ta-90 etf,—
hrl.f300,hrl.tel-b50 etf,—
hrl.f67,hrl.nikkei225mm etf,miscellaneous
ksm.f206,ksm mutual funds etf,—
psg.f68,psg.sphealth etf,—
psg.f54,psg.dax 30 etf,—
tch.f31,tc.shahar2-5 etf,—
hrl.f81,hrl.spfinancemm etf,miscellaneous
tch.f21,tc.tasme60 etf,miscellaneous
